Passage,Summary,Style
" 드골이 아데나워를 라인란트인이라고 부르고 ‘아우스트라시아’(라인강 변의 프랑스 동부, 벨기에, 네덜란드, 독일 서부 지역 문화권)를 언급한 것은 그의 깊은 역사의식을 보여준다. 히틀러란 괴물을 만든 독일인과 아데나워를 구별하는 시각이다. 라인강을 둘러싼 로마문명, 게르만족 중에서도 가장 먼저 패권을 장악, 오늘의 프랑스 및 독일을 통치했던 프랑크족, 그 전성기를 열어 이탈리아를 포함한 서유럽을 거의 통일하였던 샤를마뉴(大王이란 뜻이 있다)의 맥을 이을 수 있는, 즉 독불 화해를 넘어서 유럽 통합을 지향할 수 있는 역사적 인물로 본 것이다. 아데나워는 라인강 문화권인 쾰른에서 태어나 쾰른 시장을 지냈고 히틀러 시절엔 정계에서 밀려나 투옥, 연금(軟禁) 등 고초를 겪었으며 이 경력이 그를 전후(戰後) 독일의 지도자로 만들었다. 드골은 그와 아데나워가 역사적·문명적 공감대를 갖고 있다고 본 것이다.
 드골은 자신의 비전을 장엄하게 요약하였다.
 “독일의 야욕(野慾)에 따른 결과로 프랑스는 세 번, 1870년, 1914년, 1939년에 끔찍한 고통을 겪었지만 프랑스는 지금 패배하고 해체되고 국제적 위상이 초라하게 된 독일을 마주하게 되어 두 나라 관계가 완전히 바뀌었습니다. 모든 것보다 우선하는 유럽 통합의 중요성과 이것이 성공하려면 파리와 본의 협력이 절대적으로 필요함을 감안할 때 두 나라 국민들이 화해하고 그들의 노력과 능력을 통합하여 역사의 진로를 바꿀 때라고 생각합니다.”
","드골이 아데나워를 라인란트인이라고 부르고 ‘아우스트라시아’(라인강 변의 프랑스 동부, 벨기에, 네덜란드, 독일 서부 지역 문화권)를 언급한 것은 그의 깊은 역사의식을 보여준다. 히틀러란 괴물을 만든 독일인과 아데나워를 구별하는 시각이다.",Sketch
" “Yes, You Remembered Me(네, 당신은 저를 기억해주셨습니다).”
 청바지 작업복 차림의 사내가 한 손으로는 곡괭이를 짚고, 다른 한 손으로는 안경을 쓴 사내와 악수를 나누고 있다. 사내의 바지에는 ‘The forgotten Man’, 즉 ‘잊힌 사람’이라고 적혀 있다. 안경을 쓴 사내의 가슴에는 ‘F.D.R’이라고 적혀 있다. F.D.R은 프랭클린 델라노 루스벨트(Franklin Delano Roosevelt)의 약자(略字)다. F.D.R은 뉴딜 관련 공약 내지 법령이 적혀 있을 법한 종이를 손에 들고 있다.
 이상은 1936년 미국 대통령 선거 당시 카툰이다. 이 카툰은 뉴딜연합의 요체(要諦)를 잘 보여준다. 흔히 뉴딜연합의 핵심 4대 축(軸)으로 노동자(주로 북부의 노조원), 중산층 자유주의자(리버럴・Liberal), 남부 백인 농민, 흑인 등 소수(少數) 인종을 꼽는다. 사진 속의 ‘잊힌 사람’은 루스벨트가 포섭하려고 하는 노동자 내지 농민 등 소외계층들을 상징한다. 말끔한 신사복 차림의 F.D.R은 루스벨트 자신의 모습이기도 하지만 중산층 이상의 리버럴 지식인을 상징하기도 한다. ‘잊힌 사람’이 흑인 노동자나 농민이 아니라 백인 모습으로 그려져 있는 것도 흥미롭다. 이는 루스벨트 시기의 미국 민주당은 자신들의 전통적 지지 기반인 남부를 의식해 흑인 등 소수 인종을 아직 뉴딜연합의 주력군(主力軍)까지 끌어올리지는 않았던 사정을 시사(示唆)한다. 물론 이 시기는 아직 ‘정치적 올바름(Political Correctness)’이라는 개념이 정립되기 전이기도 하지만….
",이 카툰은 뉴딜연합의 요체(要諦)를 잘 보여준다. 이상은 1936년 미국 대통령 선거 당시 카툰이다.,Sketch
"그러자 이준석 전 최고위원이 곧바로 ‘팔공산만 다섯 번 오른 분’이라고 맞대응을 했다. 이튿날 같은 프로그램에 출연해서는 주 의원을 ‘아저씨’라고 표현하기도 했다. 바로 ‘무례’ ‘싸가지’ 란 당내 비판에 곤욕을 치렀지만 신진의 존재감을 알리는 데는 성공했다.
현재 초선그룹은 출마를 선언한 김웅·김은혜 의원과 원외 이준석, 출마를 저울질하는 윤희숙 의원 정도로 꼽을 수 있다. 당 쇄신과 인물교체를 내걸고 출마하고 도중에 중진 유력후보와의 대결을 위해 초선 단일화를 시도할 예정이다. 이들의 주 타깃은 주 의원과 4선의 나경원 전 의원 정도가 될 것으로 보인다.
주 의원은 영남배제론을 앞세운 초선들의 견제에 일단 맞대결을 배제하고 제 갈 길을 간다는 입장이다. 대응해봐야 득 될 것이 없다고 판단하고 지방일정을 강행 중이다. 나 전 의원은 황교안 전 대표와 한 묶음으로 ‘도로한국당’ 비판을 받을 것으로 보인다. 여권 원로인 유인태 전 국회사무총장이 최근 “민주당이 가장 환영하는 야당 대표는 나경원”이라고 한 것 등이 부담이다.
지난 주 초 발표된 여론조사에서는 수도권 주자들이 1, 2위를 차지했다. 영남권에서 선두권을 기록한 주자는 3위를 한 주 의원이 유일하다. 나머지 영남권 의원들은 모두 5위 이하를 기록했다. 이는 4·7 보선 직후 초선 그룹에서 제기한 ‘영남 배제론’이 영향을 미친 것으로 보인다. 또 일반시민을 상대로 한 여론조사라는 특성상 1, 2위를 차지한 나 전 의원, 이 전 최고 등의 지명도도 작용했다. 수도권 주자들의 약진이라는 조사 결과는 나경원·심재철·신상진 전 의원 등 서울 수도권 전직 의원들의 출마에도 영향을 미쳤다.
",그러자 이준석 전 최고위원이 곧바로 ‘팔공산만 다섯 번 오른 분’이라고 맞대응을 했다. 이튿날 같은 프로그램에 출연해서는 주 의원을 ‘아저씨’라고 표현하기도 했다.,Sketch
" 특히 미국은 팔라완 섬을 전략거점 중 하나로 검토하고 있다. 팔라완 섬은 남중국해의 스프래틀리 제도와 가까운 곳이다. 미군이 팔라완 섬에 주둔한다면 중국을 견제할 수 있는 효과적인 장소가 될 것으로 보인다.
 필리핀 정부는 팔라완 섬 오이스터만 주변의 기존 시설을 대폭 확충, 해군기지로 개발하는 작업에 박차를 가하고 있다. 마닐라 남서쪽 약 550km에 위치한 오이스터만은 미국 해군 함정의 기항이 가능해 ‘미니 수비크만’으로 불릴 만큼 전략적 가치가 높은 곳으로 평가된다. 미국은 이미 수비크만을 해군 함정들의 중간 기항지로 활용하고 있다.
 스카보러 섬은 과거 수비크만 해군기지에 주둔하던 미군 전투기들의 사격훈련 장소였다. 이 섬 인근 해역도 과거 미군이 필리핀에 주둔하고 있을 때는 중국 선박들이 접근할 수 없는 곳이었다. 필리핀으로선 중국을 견제하기 위해 앞으로 더욱 많은 미국 해군 함정들의 기항을 허용할 것이 분명하다.
 필리핀 정부는 이와 함께 최근 들어 상당한 예산을 투입해 군사력 강화에 나서고 있다. 필리핀 군사력은 중국에 비하면 ‘새 발의 피’라고 해도 과언은 아니다. 반면 중국은 최신예 함정들을 비롯해 막강한 해군력을 보유하고 있다. 또 공군력도 미국에 버금간다는 말까지 듣고 있다. 필리핀은 유사시 해군 병력 2만4000명을 남중국해에 투입한다는 계획을 갖고 있지만 변변한 함정조차 없다.
 때문에 필리핀 정부는 군 전력(戰力) 현대화사업을 적극 추진하고 있다. 필리핀 해안경비대는 프랑스의 중고 함정인 라 타파게즈호를 도입해 남중국해 초계활동에 투입했다. 이 함정은 선체 길이가 54.8m로 함포와 기관포를 각각 2문씩 장착하고 있다. 필리핀 정부는 프랑스에서 길이 82m의 다목적함 1척 등 모두 5척의 신형 함정을 추가 도입할 계획이다. 또 일본으로부터 다목적 초계함 10척을 도입할 방침이다.
",특히 미국은 팔라완 섬을 전략거점 중 하나로 검토하고 있다. 미군이 팔라완 섬에 주둔한다면 중국을 견제할 수 있는 효과적인 장소가 될 것으로 보인다.,Sketch
"기자라면 한 번쯤 들어봤을 그 이름, 일본 ‘탐사보도의 거장’ 다치바나 다카시(立花隆)가 지난 4월 30일 향년 81세로 세상을 뜬 사실이 뒤늦게 알려졌다.
다치바나 다카시는 1974년 다나카 가쿠에이(田中角榮) 전 총리의 뇌물 의혹을 파헤친 ‘다나카 가쿠에이 연구, 그 금맥과 인맥’이란 기사를 일본 《문예춘추(文藝春秋)》에 게재해 화제를 낳았다. 다나카 당시 총리의 검은돈 문제를 광대한 자료를 기초로 밝혀낸 이 기사는 다나카 총리 퇴진의 계기가 됐다. 동시에 일본에서는 ‘탐사보도의 극치’라는 평가를 받았다.
당초 기사가 처음 나왔을 당시 일본 정치부 기자들은 이를 묵살하는 경향을 보였다. 그들은 다카나 총리의 부패를 알면서도 기사를 안 썼던 것이다. 다치바나의 기사는 거꾸로 일본 주재 외국 특파원들이 거론하면서 큰 스캔들로 확대됐다. 결국 집권당인 자유민주당 내부 권력투쟁으로 이어져 다나카 총리는 실각하고 말았다.
다치바나는 일반 기자들과는 취재 방식이 조금 다르다. 어떤 면에서는 기자라기보다는 작가로서의 경향이 강하다(사실 접근을 게을리 한다는 의미가 아니다). ‘사람 만나는 게 일’인 일반 기자들과 달리 다치바나는 주제를 정하면 광범위한 자료를 섭렵한 후, 인터뷰에 들어갔다.
그는 소속 매체 없이 활동했다. 대신 자기 밑에 스태프를 뒀다. 스태프로 하여금 자료를 구하게 하고 이를 정리해 필요한 사람을 인터뷰했다. 그리고 다시 정리해 기사화하는 ‘작가적 에디터(editor)’로서 활동했다.
","기자라면 한 번쯤 들어봤을 그 이름, 일본 ‘탐사보도의 거장’ 다치바나 다카시(立花隆)가 지난 4월 30일 향년 81세로 세상을 뜬 사실이 뒤늦게 알려졌다. 다치바나 다카시는 1974년 다나카 가쿠에이(田中角榮) 전 총리의 뇌물 의혹을 파헤친 ‘다나카 가쿠에이 연구, 그 금맥과 인맥’이란 기사를 일본 《문예춘추(文藝春秋)》에 게재해 화제를 낳았다.",Sketch
" 중국은 그동안 중앙아시아의 에너지 자원을 확보하기 위해 동분서주해 왔다. 중국으로선 가파르게 증가하는 에너지 수요를 감당하려면 중앙아시아가 무엇보다 중요한 지역이다. 중국의 지난 9월 원유 수입량은 하루 630만 배럴을 기록했다. 반면 미국의 지난 9월 원유 수입량은 하루 613만 배럴이었다. 중국이 월간 원유 수입량으로 미국을 제치고 세계 1위를 차지한 것은 사상(史上) 처음이다. 미국의 원유 소비량은 하루 1860만 배럴로, 중국(하루 1090만 배럴)에 비해 월등히 앞섰지만 국내 원유 생산량 차이에 따라 세계 최대 원유 순(純)수입국 자리는 중국에 돌아갔다. 중국이 앞으로 이런 원유 수입 추세를 계속 보인다면 내년에는 연간 원유 수입량에서 미국을 제치고 세계 최대 원유 수입국이 될 것이란 전망이 나오고 있다. 
 중국의 원유 수요가 급증하고 있는 것은 아무래도 소득이 늘어나면서 에너지 소비가 많아졌기 때문이다. 가장 대표적인 사례가 바로 중국 국민들의 자동차 보유 증가세이다. 중국의 올해 신차(新車) 판매량이 사상 처음으로 2000만 대를 돌파할 것이 확실하다. 중국자동차공업협회는 올해 자동차 신규 판매량은 2065만 대에 달할 것으로 전망했다. 중국 사회과학원은 현재 100가구당 개인 자동차 보유량은 20대지만, 앞으로 10년 뒤엔 60대로 늘어날 것이라고 예상했다. 
 중국의 전력(電力) 소비량도 계속 늘어나고 있다. 중국 국가에너지국에 따르면 올 상반기 전력 소비량은 2조4961억kWh로, 지난해 같은 기간보다 5.1% 증가했다. 
",중국은 그동안 중앙아시아의 에너지 자원을 확보하기 위해 동분서주해 왔다. 중국으로선 가파르게 증가하는 에너지 수요를 감당하려면 중앙아시아가 무엇보다 중요한 지역이다.,Sketch
" 셰익스피어(William Shakespeare·1564~1616)는 생전 극단과 극장에서 배우 노릇을 하고 극작(劇作)에도 관여해 명성을 쌓았다. 47세 될 무렵, 고향(영국 중부의 작은 촌인 스트랫퍼드어폰에이번)으로 돌아가 1616년 52세 나이로 세상을 떠났다.
 많은 희극과 비극, 역사극을 남겼고 수편의 서사시와 자기의 사생활을 엿볼 수 있는 소네트들을 썼다.
 소네트는 정형시로 소곡(小曲)이라 불리고 14행시로 번역한다. 14줄 시란 뜻이다. 셰익스피어는 154편의 소네트를 남겼다. 1~125편은 젊은 시인에게 건네는 충고나 이야기가 중심이고 127~154편은 여인의 아름다움을 칭찬하는 데 초점이 맞춰져 있지만 꼭 그런 것만도 아니다.
 생전 피천득 선생은 셰익스피어의 소네트를 번역하며 “같은 빛깔이면서도 여러 종류의 구슬이 섞여 한 목걸이라 볼 수도 있고 독립된 구슬들이 들어 있는 한 상자라 할 수 있다”고 말했다. 때로 과장되거나 수다스러운 면이 있지만 “우정 또는 애정이 종횡무진”한다.
 셰익스피어의 〈소네트 12〉편은 세월의 덧없음을 노래한다. 화려한 낮이 무서운 밤 속에 묻히거나 검은 머리가 흰 머리로 변할 때, 여름철 무성한 나뭇잎이 낙엽이 되어 떨어질 때 혹은 널 속에 누워 영구차에 실려 가는 누군가를 보며 인생무상을 느낀다.
 인간은 운명을 거스를 수 없다. 고운 것도 아름다운 것도 제 모습을 잃을 수밖에 없다. 셰익스피어는 ‘세월이 낫으로 그대를 베어갈 때/ 막아낼 길은 없느니’라면서도 한 가지 여지를 남겨 두었다. 바로 ‘내 새끼’, 자식이다.
","셰익스피어(William Shakespeare·1564~1616)는 생전 극단과 극장에서 배우 노릇을 하고 극작(劇作)에도 관여해 명성을 쌓았다. 47세 될 무렵, 고향(영국 중부의 작은 촌인 스트랫퍼드어폰에이번)으로 돌아가 1616년 52세 나이로 세상을 떠났다.",Sketch
" 노골적으로 중국의 도전(挑戰)을 받아들이겠다며 나선 인물이 트럼프였다. 2011년 대통령이 되기 6년 전 쓴 책에서 ‘중국은 우리(미국)의 적(China is Our Enemy)’이라고 밝힌 인물이 지금 미국의 대통령이다. 시진핑의 ‘중국몽’ ‘일대일로(一帶一路)’는 트럼프의 ‘MAGA(미국을 다시 위대하게·Make America Great Again)’ ‘미국 우선주의(America first)’와 정면충돌 중이다. 특히 ‘일대일로’라는 중국판 세계주의와 ‘미국 우선주의’라는 미국판 민족주의는 정면으로 충돌하는 이데올로기가 아닐 수 없다.
 두 가지 사상과 이념, 두 명의 고집불통 정치가가 충돌하기 시작했다. 그 충돌의 영역은 경제학과 지정학(地政學)과 정치학을 모두 아우르는 것이었다.
 미국은 경제적으로 미국이 주도하는 세계 시장경제 체제에서 중국을 아예 솎아내어 쫓아버릴 작정이다. 중국이 싼 노동력으로 물건을 만들어 세계시장에 내다 팔던 관행을 아예 붕괴시킨다는 것이다. 미국은 2018년 봄부터 국제공급망(supply chain)에서 중국을 떼어 내는(decoupling) 작업을 시작했다. 흔히 말하는 미·중 무역전쟁이다. 이번 중국발 폐렴 창궐로 인해 분노가 극에 달한 미국은 이미 쌓기 시작한 담을 더욱 강하게 쌓아 올려 중국이 경제적으로 성장했던 근간인 세계화라는 맥락을 아예 붕괴시켜버릴 것이다. 바이러스는 담을 낮춘 결과 더욱 손쉽게 창궐했던 것이다. 
",미국은 경제적으로 미국이 주도하는 세계 시장경제 체제에서 중국을 아예 솎아내어 쫓아버릴 작정이다. 중국이 싼 노동력으로 물건을 만들어 세계시장에 내다 팔던 관행을 아예 붕괴시킨다는 것이다. 미국은 2018년 봄부터 국제공급망(supply chain)에서 중국을 떼어 내는(decoupling) 작업을 시작했다.,Sketch
" 미야기현은 3·11 대지진으로 20만여 동의 주택이 파괴되고, 32만여 명의 이재민이 발생했다. 그로 인한 피해액만 8조 엔이 넘는다. 에치고 부장은 “재난이 발생했을 때, 피해를 줄이는 방법은 파괴된 시스템을 시급히 복구하는 것인데, 복구의 선결 조건 역시 통신”이라며 이렇게 말했다. 
 “통신이 연결돼야 어디에 뭐가 필요하고 무엇을 지원해야 하는지 알 수 있습니다. 통신 두절은 곧 고립을 뜻하죠. 재해 재난으로 주민들이 추위와 기아 상태 혹은 위급한 상황에 처해 있는데, 이를 정확히 알릴 수 있는 통신 수단이 없다면 제2, 제3의 피해가 발생할 겁니다.”
 그는 “재난이 발생했을 때는 어떤 방식으로든 정보를 전달하고 처한 상황을 알리는 것이 중요하기 때문에 마을 전체의 네트워크를 다중화 시스템으로 구축하는 것이 효율적인 것 같다”고 말했다.
 도카이린 씨는 “쓰나미가 덮치면서 광케이블이 단절되고 기지국이 파괴되자 해안가 정보를 얻기가 힘들었다”며 “위성 통신망의 필요성을 실감했다”고 말했다. 미야기현은 50억 엔의 예산을 투입해 공무원은 물론 주민에게도 위성전화를 확대 보급할 예정인데, 예산을 어떻게 확보할 것인지가 고민거리라고 한다. 위성통신은 가장 안전한 통신 시스템이지만 고가(高價)의 비용이 드는 것이 흠이다. 
 위성통신과 더불어 3·11 대지진을 계기로 두각을 나타낸 것이 일본이 자체 개발한 디지털 무선이동통신 기술인 MCA(Multi-Channel Access) 시스템이다. TRS(Trunked Radio System·주파수공용통신)와 유사한 MCA는 일본 관동 지역에 집중적으로 구축돼 있으며, 주요 고객은 물류·유통·제조·판매·서비스업에 종사하는 이들과 일부 지자체다. 최근 들어 지자체 고객이 늘고 있는 추세다. 시스템 공급처는 총무성이 100% 출자한 재단법인 이동무선센터(MRC)다. 본부는 도쿄 신주쿠(信宿)에 위치해 있다. 
","미야기현은 3·11 대지진으로 20만여 동의 주택이 파괴되고, 32만여 명의 이재민이 발생했다. 그로 인한 피해액만 8조 엔이 넘는다.",Sketch
" 2014년 2월 28일, 러시아 소치 동계올림픽이 끝나는 순간 블라디미르 푸틴 대통령의 우크라이나 무력 침략이 시작됐다. 기억에도 선명하지만, 당시 서방은 러시아의 침략을 입으로만 비난할 뿐 행동에 나서지는 않았다. 중국 시진핑이 주석에 오른 것은 2012년 11월이다. 우크라이나 크림반도를 아무런 문제 없이 ‘간단히’ 손에 넣은 푸틴을 보면서 집권 16개월 차인 시진핑은 무슨 생각을 했을까? 홍콩이 사실상 중국 공산당에 완전히 넘어간 것은 우크라이나 사태 발생 7년 뒤다. 타이완은 홍콩에 이은 또 하나의 시진핑 힘자랑 모델이 될 수도 있다.
 ― 우크라이나나 홍콩에 관한 미국의 자세를 보면 실망 그 자체다. 어디까지 입으로만 대응할지 궁금하다. 아시아 정책과 관련해, 미국이 생각하는 최종 레드 라인(Red Line·전쟁을 통한 개입 기점)은 무엇인가.
 “단 하나가 아니라 몇 가지 있다.
 첫째, 북한이 일본 본토에 직접 미사일을 쏘는 경우다. 실험이 아닌, 살상(殺傷)을 전제로 한 미사일 발사를 할 경우, 미국은 미일(美日)동맹에 의해 곧바로 무력 대응에 들어갈 것이다.
 둘째, 중국에 의한 타이완 도발이다. 현재 중국이 벌이는 위협 이상의 심각한 도전으로, 제트 비행기가 (타이완) 상공으로 날아가면서 공격하는 식의 비상사태다.
 셋째, 항해 중인 미국 해군에 대한 중국군의 공격이다.”
 ― 미국이 원칙으로 정한 레드 라인에 대해, 중국도 알고 있는가.
","2014년 2월 28일, 러시아 소치 동계올림픽이 끝나는 순간 블라디미르 푸틴 대통령의 우크라이나 무력 침략이 시작됐다. 기억에도 선명하지만, 당시 서방은 러시아의 침략을 입으로만 비난할 뿐 행동에 나서지는 않았다.",Sketch
" 지난 9월 1일은 일본의 ‘방재의 날(防災の日)’이다. 재해비(災害碑) 건설은 수해와 쓰나미로 얼룩진 일본 열도의 비망록(備忘錄)에 해당된다. ‘언제 어떤 피해를 입었기에 조심하라’는 교훈기(敎訓記)로서 재해비다. 2020년 현재 알려진 것만 해도 전국에 593개라고 한다. 땅에 묻혔거나 형체를 알아보기 어려운 재해비도 수천 개 더 있을 것으로 추정된다. 곧 일본 열도의 재해비 지도를 만들 것이라고 한다.
 주목할 부분은 재해비와 수해예방책과의 관계다. 일본 정부의 수해대책은 수해비가 세워진 곳에서부터 시작된다. 수해비가 세워진 역사적 사실에 기초해, 현지인들의 의견을 바탕으로 수해대책에 나서는 식이다. 한국에서 논의되는, ‘4대강 전면보완’ 같은 통 큰 대책과 다른 관점이다. 구체적인 각론에서 시작해 총론으로 올라가는 식이다. 시냇물이 모여 강이 되고 강이 모여 바다가 된다. 거대한 4대강에 도착하기 전의 작은 시냇물부터 살피는 것이 현명하다. 현지인의 체험과 역사적 교훈을 바탕으로 작은 시냇물부터 정비하는 것이 일본식 수해대책이다. 재해비는 수해대책의 출발점이 된다.
 한자와와 단카이의 싸움은 아주 작은 관행이나 유착관계를 허무는 데서부터 시작된다. 예를 들어, 정부출자 은행의 의향에 기초해 융자나 출자를 결정하는 식의 관행이 있다. 한국의 경우, 정부출자 은행인 산업은행의 동향을 보면서 출자액을 정하는 식의 관행이다. 정부가 갑이고, 시중은행은 을이 되는 상황이다. 융자받을 회사의 재무구조나 경영상태는 차후의 문제다. 정부출자 은행이 얼마나 낼지를 보면서 시중은행도 서로 분담해서 지원한다.
","수해비가 세워진 역사적 사실에 기초해, 현지인들의 의견을 바탕으로 수해대책에 나서는 식이다. 현지인의 체험과 역사적 교훈을 바탕으로 작은 시냇물부터 정비하는 것이 일본식 수해대책이다.",Sketch
