,Summary,Passage,Style
396,"그럼 숫자를 한 번 저희가 관련된 자료화면을 보면서 장관님께 질문을 드려볼까 하는데 준비돼 있나요? 2차 유행이 시작됐다고 보시는 겁니까, 정부에서는?","떨어진 건 아니라고 보이네요. 그럼 숫자를 한 번 저희가 관련된 자료화면을 보면서 장관님께 질문을 드려볼까 하는데 준비돼 있나요? 최근에 8일 간, 9일 간에 그러니까 8월14일부터 확진자수 추이를 지금 보고 계시는데 14일에 100명을 돌파한 이후에 지금 보시는 것처럼 20일 288, 어제 그제는 324명, 332명인데 방금 박능후 장관 설명하신 것처럼 오늘 잠시 뒤에 발표될 어제 확진자 발표, 확진자수도 어제 그제에 비해서 줄지는 않았다는 걸로 지금 개략적으로 말씀하셨는데 장관님, 현재 상황은 그러면 우리가 지금 어느 지점에 서 있는 겁니까? 2차 유행이 시작됐다고 보시는 겁니까, 정부에서는?",Painterly art
397,"다만 그것을 국민들이 경제적으로, 사회적으로 얼마만큼 그걸 받아들여서 효과적으로 3단계 실시 가능한가 하는 실행 가능성을 놓고 볼 때는 조금은 더 기다려야 된다 생각합니다. 왜냐하면 이게 이제 조건이 나와 있듯이 10인 이상이다 그러면 거의 대부분이 행동을 멈춰야 됩니다.","방역을 전문으로 하시는 분들이 선제적으로 지금 비록 객관적인 조건은 좀 미흡하더라도 선제적으로 3단계로 가자는 것에 충분히 공감합니다. 그런데 그분들은 이제 방역을 최우선으로 하기 때문에 하시는 말씀이라고 저는 이해를 하고요. 다만 그것을 국민들이 경제적으로, 사회적으로 얼마만큼 그걸 받아들여서 효과적으로 3단계 실시 가능한가 하는 실행 가능성을 놓고 볼 때는 조금은 더 기다려야 된다 생각합니다.
왜냐하면 이게 이제 조건이 나와 있듯이 10인 이상이다 그러면 거의 대부분이 행동을 멈춰야 됩니다.
물론 그렇게 했을 경우에 방역 효과는 분명히 더 있습니다. 그리고 우리가 사태가 더 악화된다 그러면 불가피하게 조치를 취할 수밖에 없을 거라고 생각합니다. 그러나 방역이 계속 지속 가능하려 그러면 국민들의 삶 자체도 어느 정도 유지가 돼야 되기 때문에 경제적, 사회적인 비용을 생각해본다면 섣불리 3단계로 이렇게 갈 수 있는 것은 아니다, 생각하고 있는데 물론 저희들이 상황을 예의주시하면서 아까 기로에 서 있다고 말씀을 드렸고 이 기로가 좋은 방향으로 가서 진정되면 2단계로 끝나겠지만 만약 악화된다 그러면 그때는 또 3단계로 적극적으로 검토하겠습니다.",Painterly art
398,그래서 저는 모든 논쟁을 멈추고 그리고 이 코로나 사태가 진정되고 난 뒤에 그때 의료계 의견을 충분히 들어서 가장 좋은 의견을 반영을 해서 정책을 추진하겠다는 것을 반영했고.,"정부가 어떤 요청을 하고 할 때는 그것을 담보할 수 있는 요청 담보할 수 있는 제도적 법적 장치가 반드시 있습니다. 그중에 하나가 이제 업무개시명령일 수 있는데 업무개시 명령한 것은 지금 국민들의 ** 건강이 아주 위급한 상황일 때 의료인들이 그 현장을 자기가 지키면서 자신의 본분을 다하도록 요구하는 그런 명령입니다. 저는 이것이 코로나 사태가 워낙 엄중하고 지금은 사실 뭐 의대 정원 늘리냐 마냐 따지고 할 그런 ** 전혀 아니라 생각합니다. 지금은 의료인이든 정부든 국민이든 같이 힘을 합심을 해서 코로나19 대응에 전력을 ** 때입니다. 그래서 저는 모든 논쟁을 멈추고 그리고 이 코로나 사태가 진정되고 난 뒤에 그때 의료계 의견을 충분히 들어서 가장 좋은 의견을 반영을 해서 정책을 추진하겠다는 것을 반영했고. 그렇게 위급한 사안인데도 불구하고 만약 현장을 떠나는 의료인이 있다 그러면 그분들 반드시 현장으로 돌아오도록 그게 필요한 조치, 그 조치 중 하나가 업무개시 명령이라는 겁니다.",Painterly art
399,교통망이 굉장히 촘촘하기 때문에 굉장히 많은 교류가 있는 데입니다. 대구하고는 다릅니다.,"네. 그 인구들이 매일 매일 생활을 해야 되고요. 교통망이 굉장히 촘촘하기 때문에 굉장히 많은 교류가 있는 데입니다. 대구하고는 다릅니다. 그렇기 때문에 지금 제대로 완전하게 스톱을 2단계를 제대로 시행하지 않으면 시기가 늦어지면 다시 말씀 드리지만 하루에 200명, 300명씩 나오기 시작하면 그때 락다운을 하면 늦다는 거죠. 3단계라는 게 우리 나라로 하면 완전히 락다운인데 늦다는 것이고요. 그래서 지금 우리가 1, 2, 3단계를 해놓고도 사실 1단계에서도 저희가 사실은 1단계가 아닌 1.2~1.3단계 정도의 조치를 계속 해왔었습니다.",Painterly art
400,"대통령 지지율이 얼마나 떨어졌는지 먼저 관련된화면부터 보시면서 설명을 드릴까 하는데요. 긍정 평가와 부정 평가가 역전되는 건데 긍정이 39, 부정이 53까지 떨어진 갤럽 여론조사 결과를 지금 보고 계시는데요.","먼저 대통령 지지율 하락, 여당 지지율 하락 그리고 그 이면에 숨겨진 얘기와 더불어서 앞으로 정치 변수 등을 자세하게 분석해보는 시간을 갖도록 하겠습니다. 
대통령 지지율이 얼마나 떨어졌는지 먼저 관련된화면부터 보시면서 설명을 드릴까 하는데요. 
준비돼 있죠? 갤럽 여론조사 결과인데요. 
6월 첫째 주의 경우에 긍정 평가가 62까지 기록했다가 7월 첫째 주의 경우에 50%대 그러더니 최근에 이른바 데드크로스라고 얘기하죠? 긍정 평가와 부정 평가가 역전되는 건데 긍정이 39, 부정이 53까지 떨어진 갤럽 여론조사 결과를 지금 보고 계시는데요. 
박 대표님, 추락 이유에 대해서는 지금 여러 가지 분석들, 부동산 민심에 대해서는 이미 보도가 많이 됐으니까 이거는 따로 질문을 안 드리겠고요. 
일단 이 시점에 지금 집권 4년 차이지 않습니까? 어느 정도 의미를 부여해야 되는 건지.",Painterly art
401,그래서 뭐 정부 입장에서는 연내에는 좋은 치료제 확보가 될 수 있도록 많이 노력하겠다는 정도 말씀 드리겠습니다.,"예, 지금 과기정통부가 복지부이랑 말씀하신 대로 그리고 또 다른 여러 부처 함께 그 범정부 지원위원회라는 걸 만들어서 코로나19의 그 치료제이랑 백신 개발을 지원을 하고 있습니다. 치료제의 경우는 지금 우리가 개발을 진행하고 있는 거는 약물 재창출이라는 것이 있고, 또 항체 치료제, 혈장 치료제 이런 것들이 있습니다. 그래서 거기서 연내에 개발 가능한 그런 치료제를 뭐 집중해서 지원하는 그런 형태로 정책이 지금 세워져 있고요. 그래서 뭐 정부 입장에서는 연내에는 좋은 치료제 확보가 될 수 있도록 많이 노력하겠다는 정도 말씀 드리겠습니다.",Painterly art
402,이 천도를 행정 수도로 이렇게 표현하는 것은 자칫 국민한테 혼선을 줄 수 있고 또 여론을 호도할 수 있는 이런 것도 있기 때문에 지금 논의되고 있는 것은 행정 수도가 아닙니다.,"저는 여론은 그렇게 중요치 않다. 
여론이라는 것은 적당히 자극하고 편가르기하면 얼마든지 변동이 있기 때문에 여론은 그렇게 의미가 없고 이런 과제를 다수결이나 여론으로 해결한다. 
그걸 들어가지고 지금 여론이 어떻게 되는지는 정확한 여론은 아직 지금 밝혀지지 않았고. 
또 그런 걸로 대처할 상황은 아니다, 이렇게 봅니다마는 먼저 이 논의의 핵심 관련은용어정리부터 우리가 해야 한다고 봅니다.
러니까 행정 수도 이전과 수도 이전은 엄격히 구분돼야 합니다. 
행정 수도라는 것은 대통령을 수반으로 하는 정부가 소재하고 있는 곳이 행정 수도입니다. 
그리고 거기에 이제 입법부하고 사법부 최고기관이 같이 있으면 그건 수도입니다.
따라서 지금 입법부와 행정부, 청와대를 같이 옮기는 것은 이건 행정 수도 이전이 아니라 수도를 옮기는 그야말로 천도입니다. 
이 천도를 행정 수도로 이렇게 표현하는 것은 자칫 국민한테 혼선을 줄 수 있고 또 여론을 호도할 수 있는 이런 것도 있기 때문에 지금 논의되고 있는 것은 행정 수도가 아닙니다. 
천도입니다.",Painterly art
403,국민들이 서명해서 직접 법률이나 헌법안을 낼 수 있도록 하는 제도가 있고. 이게 20대 국회 마지막에 개헌안이 발의가 됐었습니다.,"국민들이 서명해서 직접 법률이나 헌법안을 낼 수 있도록 하는 제도가 있고. 이게 20대 국회 마지막에 개헌안이 발의가 됐었습니다. 그 당시 시민사회에서 노력을 해가지고 발의가 됐었는데 임기만료로 폐기가 됐는데, 가령 이런 국민 발안제도를 포함한 직접 민주주의 제도라든지 국민의 기본권 확대까지는 저는 어느 정도 공감대가 있다고 봅니다. 그리고 권력구조도 저는 가능하면 치열한 논의를 하고 국민들 의견수렴해서 저는 손보는 것이 바람직하다. 그리고 손보는 정도는 수준은 합의되는 수준까지만 하면 된다고 보기 때문에 저는 충분히 내년에 개헌하면서 충분히 가능하다, 내년까지.",Painterly art
404,저는 그것보다는 오히려 헌법 개정이라는 방법을 강구하는 것이 저는 좀 더 바람직하지 않겠나. 그래서 저는 이 변호사님 말씀하신 방법도 하나의 방안이지만 저는 그래도 헌법개정을 통해서 푸는 것이 가장 바람직하다고 봅니다.,"저는 그것보다는 오히려 헌법 개정이라는 방법을 강구하는 것이 저는 좀 더 바람직하지 않겠나. 그리고 이 수도 이전도 국가적인 과제고, 헌법 개정도 국가적인 과제고, 그리고 이것이 국민들의 삶에 당장에 단기적으로 아주 필요하다는 영향은 좀 적어 보일 수 있으나 사실 지금까지 이런 과제들 미뤄왔기 때문에 지금 대한민국이 이런 상황이 된 겁니다. 이런 어떤 헌법 개정이나 수도 이전 같은 과제들을 계속 미루고 미루다 보니까 이렇게 주택문제부터 해서 교통문제 여러 가지 수도권 과밀 문제뿐만 아니라 사실은 이 비수도권 지역의 여러 가지 그런 공동화되는 현상들, 이렇게 지역이 침체되는 현상들도 나타나고 있어서 사실 이런 문제들을 총체적으로 보려면 헌법도 바꿔야 되고 수도 이전도 해야 됩니다. 그래서 저는 이 변호사님 말씀하신 방법도 하나의 방안이지만 저는 그래도 헌법개정을 통해서 푸는 것이 가장 바람직하다고 봅니다.",Painterly art
405,"그래서 이 양자 사이에서 어떤 결정을 하고 하는 일이 쉬운 일은 아니지만 그래도 기본적으로 방역과 경제를 동시에 잘 챙기는 정부가 되어야 되겠다, 라고 하는 차원에서 노력을 해왔죠.","그러니까 방역을 챙기다 보면 경제가 울고 경제를 챙기다 보면 방역이 울고. 
그래서 어떻게든지 우리는 방역도 잘하면서 경제도 너무 큰 타격을 주지 않도록 해보자.
그래서 이 두 마리 토끼를 쫓는 노력을 열심히 해왔죠. 
그래서 이제 감염병 전문가들은 왜 좀 더 방역에 치중해야지 그렇게 하지 않느냐. 
그분들 입장에서는 그 얘기를 하시는 게 일리가 있어요. 
그리고 충분히 이해가 가죠. 
그렇지만 그렇다고 경제가 우는 상태를 계속 둘 수는 없는 거 아니겠습니까? 
그래서 이 양자 사이에서 어떤 결정을 하고 하는 일이 쉬운 일은 아니지만 그래도 기본적으로 방역과 경제를 동시에 잘 챙기는 정부가 되어야 되겠다, 라고 하는 차원에서 노력을 해왔죠. 
앞으로도 사실은 이게 뭐 빨리 종식이 돼야 되는데 그럴 가능성이 거의 없다고 하는 게 통념이기 때문에 같은 노력을 지속적으로 펼칠 수밖에 없는 그런 상황입니다.",Painterly art
406,우려는 다름이 아니라 어렵게 용기를 내서 피해 사실을 고소했던 피해자에 대한 2차 피해가 더 클 것 아니냐.,"역시 충격적이고요. 굉장히 참담한 그런 상황입니다. 상황인데 지금 이게 정쟁으로 이용되는 게 아니고 시민사회 내부에서 여기에 대한 굉장히 여러 여러 가지 충격 또 그리고 여기에 대한 우려들이 두텁습니다. 우려는 다름이 아니라 어렵게 용기를 내서 피해 사실을 고소했던 피해자에 대한 2차 피해가 더 클 것 아니냐. 그래서 그런 것들을 지금 당에서는 아주 여러 가지 세심하게, 여러 가지 주의 깊게 살펴보고 있습니다. 특히나 이제 박원순 시장에 대해서는 저는 개인적으로도 예전에 언론사에 있을 때 나눔운동, 나눔운동 함께 캠페인을 진행한 적도 있고 해서 시민사회에 대한 공적 이런 것들이 상당히 여러 가지 다 나누고 있습니다.",Painterly art
407,장혜영 정의당 의원이 서울특별시 장례식에 당혹감을 감출 수가 없다고 얘기했고 최민희 전 의원은 더불어 민주당 전 의원이죠?,"그렇게 보시고요. 더불어 민주당, 미래통합당 대변인이 잠깐 언급이 있었습니다만 서울특별시 기관장으로 내일 장례를 치르는 문제, 장례를 치르고 영결식을 하는 문제에 대한 논란이 벌어지고 있습니다만 어제도 여야 의원들 그 다음에 전 의원들까지 이 논란에 가세했는데요. 관련된 내용들 한 장에 정리돼 있는 게 있죠? 하태경 미래통합당 의원 서울특별시장으로 하는 것은 피해자 중심주의에서 벗어나는 일이다. 장혜영 정의당 의원이 서울특별시 장례식에 당혹감을 감출 수가 없다고 얘기했고 최민희 전 의원은 더불어 민주당 전 의원이죠? 정의당은 왜 조문을 쟁점화하는가, 라는 이런 얘기들이 지금 나오고 있습니다만 어떻습니까? 더불어 민주당 입장에서는 이게 서울특별시 기관장으로 치르는 데 대한 논란에 대해서 지금 어떤 기류인지.",Painterly art
408,사실상의 말씀대로 공소권이 사라졌기 때문에 이 부분에 대해서 별다른 수사를 할 수 있는 법적인 권한은 없어졌습니다.,그렇죠. 사실상의 말씀대로 공소권이 사라졌기 때문에 이 부분에 대해서 별다른 수사를 할 수 있는 법적인 권한은 없어졌습니다. 말씀드립니다만 제가 모두에도 그런 말씀을 드렸습니다만 피해를 호소하는 전 비서의 경우에 그분들의 말씀에 대해서 우리가 귀를 기울여야 되는 건 사실입니다. 그런데 그분을 피해자라고 규정하는 것은 또 다른 의미의 사자의 명예훼손의 부분도 존재한다는 것도 우리가 상기할 필요가 있을 거라고 보이고요. 그런 것들을 함께 문제를 풀어나가는 것이 오히려 정치권의 역할인데 그것들을 더 증폭시켜서 쟁점화시키는 것은 더 두렵고 또 우리가 경계해야 되는 일이 아닌가라는 생각이 듭니다.,Painterly art
409,"또 분양가상한제를 위반하고 있습니다, 공기업 자체가. 토지를 민간업체한테 주면 700만원.. 800만원이면 되는 아파트가 지금은 2,500만원 7억에 팔립니다.","예, 보유세를 냅니다. 
이렇게 재벌과 다주택자와 건설업자에게는 온갖 특혜를 다 주면서 그래가지고 집값을 폭등시켜놓고 그리고 집값이 폭등하면 이유 중에 또 하나가 공기업이 200만원 내지 300만원짜리 그린벨트 땅에다가 500만원짜리 건물을 지어가지고 2,000만원에 지금 팔고 있습니다.
그래서 30평짜리가 원가가 한 2억 5,000 되는 걸 지금 7억에 팔고 있습니다. 
그래서 원가공개를.. 자료를 달라고 했더니 안 내놔서 지금 소송 중이고. 
또 분양가상한제를 위반하고 있습니다, 공기업 자체가. 
토지를 민간업체한테 주면 700만원.. 800만원이면 되는 아파트가 지금은 2,500만원 7억에 팔립니다. 
송도 같은 경우는 인천 앞바다를 매립해서",Painterly art
410,"조금 더 관리를 해서 1차 파동을 더 잠잠하게 만들고 이제 결국 가을이나 겨울에 다가올, 아니면 그 다음에 다가올 2차 파동에 대해서는 1차 때 일부 실수가 있었던 거를 재발하지 않도록 철저히 준비할 필요가 있다.","우리는 이제 이게 2차 유행이 온 것인가 아닌가에 대해서 논란이 있을 수 있는데요. 둘 다 맞다고 봅니다. 지금 보면 저희가 1월에 첫 환자를 받아서 3월 달에 피크를 쳤습니다. 그러다가 4월에 굉장히 잠잠해졌기 때문에 생활 속 거리 두기를 만들었는데 5월 달에 다시 터져서 지금 6월 달에 다시 올라갔거든요. 피크만 보면 2개의 파동이 있는 건 맞지만요 격리 중인 환자를 볼 필요가 있습니다. 환자를 격리 시켰잖습니까? 1만 3천 명의 환자를 다 격리를 시켰다 지금 풀어가는 과정인데요. 격리의 피크를 보면 3월 달에 피크를 이루고 계속 줄어들고 있습니다. 그래서 저는 1차 파동이 아직 끝나지 않았다. 조금 더 관리를 해서 1차 파동을 더 잠잠하게 만들고 이제 결국 가을이나 겨울에 다가올, 아니면 그 다음에 다가올 2차 파동에 대해서는 1차 때 일부 실수가 있었던 거를 재발하지 않도록 철저히 준비할 필요가 있다.",Painterly art
411,국공립 병원들에 대해서 좀 더 손실을 감수하고라도 준비를 시켜야 되고. 또 하나는 이 언젠가 우리가 정말 2차급 파동이 크게 나오면 문을 닫아야 됩니다.,"예. 국공립 병원들에 대해서 좀 더 손실을 감수하고라도 준비를 시켜야 되고. 실제로 많은 더 많은 전문가들이 민간에 있기 때문에 그 민간 병원을 동원하고 의료진을 동원하는 수급하는 문제에 대해서도 모든 의료진들이 알 수 있도록 공개하면서 토론을 하면서 만들어야 된다고 이렇게 생각을 하고요. 또 하나는 이 언젠가 우리가 정말 2차급 파동이 크게 나오면 문을 닫아야 됩니다. 그러면 경제가 모두 손상이 될 수 있고, 특히 자영업자들 어려운 분들에 대해서 보상을 하면서 정말 닫게 하면, 선진국이 그렇게 하고 있거든요. 우리도 선진국이니까 그런 부분들 하지 않으면 협조가 안될 것이고 협조가 안되면 계속되는 전파는 막기 어려울 거다 그렇게 봅니다.",Painterly art
412,"그래서 대통령의 의중이 어디 있냐, 이것이 중요하긴 할 텐데요 대통령이 의중을 전달할 수 있는 방법들은 여러 가지 있을 수 있다고 봐요.","해소한 것으로 비춰질 수 있기 때문에. 그래서 대통령의 의중이 어디 있냐, 이것이 중요하긴 할 텐데요 대통령이 의중을 전달할 수 있는 방법들은 여러 가지 있을 수 있다고 봐요. 뭐냐면 법무부 장관이 계속 여러 가지 논란에도 불구하고 강경한 입장을 총장에 대해서 보이는 것. 그 다음에 주변에서 대통령의 뜻은 아마 이럴 것이다, 라고 미디어 등에서 보도가 되는 것. 이런 것들을 통해서 대통령의 의중이 이렇다, 라고 하는 것이 총장에게 전달되게 되면 저는 윤 총장으로서 뭔가 결단할 수밖에 없는 상황에 직면할 수도 있지 않을까, 생각됩니다.",Painterly art
413,그 이상으로 사실은 재건축 아파트에 있어서 조합원 분양을 받을 수 있는 자격을 2년 이상의 실거주 요건을 둔 그런 의미를 우리가 되새겨볼 필요가 있다고 생각합니다.,"네. 당연히 없고 그런데 이제 물론 국지적으로 아니면 단기적으로 일부 지역에서는 미스매치가 일어나면서 조금 전세 물건을 구하기가 힘들 수가 있습니다마는 근본적으로는 차이가 없다고 보여지고요. 그 이상으로 사실은 재건축 아파트에 있어서 조합원 분양을 받을 수 있는 자격을 2년 이상의 실거주 요건을 둔 그런 의미를 우리가 되새겨볼 필요가 있다고 생각합니다.
재건축이라 그러는 것은 사실은 자기가 살고 있던 집에 주거환경이 나빠지게 되면 또 낡게 되면 그것을 재건축이라는 정비사업을 통해서 새집으로 만들어서 들어가기 위한 사업입니다. 본인이 살던 집을 재건축을 해서 다시 들어가는 것이 기본적인 사업의 목적인데 전혀 한 번도 거주하지 않은 분들이",Painterly art
414,토지거래허가제 역시 부동산 실거래가 신고법이라는 법률에 근거를 두고 시행하는 제도인데요. 1년 되는 시점에서 다시 평가를 해서 시장불안 요인이 해소됐다고 판단을 한다면 즉각적으로 해소를 하게 됩니다.,"토지거래허가제 역시 부동산 실거래가 신고법이라는 법률에 근거를 두고 시행하는 제도인데요. 뭐 개발개혁이라든지 도시개혁 같은 것들이 바뀌면 땅값, 집값이 급등할 우려가 있는 게 사실입니다. 이런 것들을 완화하기 위해서 실거주 목적 주택인 경우에는, 상가인 경우에는 자기가 직접 경영을 하겠다는 목적 이런 것들을 계획을 내고 기초자치단체장이 그것을 승인하는 경우에 취득이 계약이 가능하도록 하는 제도입니다. 이것 역시 좀 전에 말씀드렸던 공공복리라든가 주택시장 안정, 부동산 시장 안정이라는 좀 더 큰 공익적 목적 하에 일부 재산권을 제한하는 겁니다만 저희가 이번에 토지거래허가제를 지정했지만 1년이라는 기간을 두고 지정을 한 것이고요. 1년 되는 시점에서 다시 평가를 해서 시장불안 요인이 해소됐다고 판단을 한다면 즉각적으로 해소를 하게 됩니다.",Painterly art
415,상한제를 할 경우에는 지금 당장은 효과가 있을 수도 있습니다. 그런데 중장기적으로 공급량이 줄어들어가지고 서민들이 더 어렵다.,"예. 근데 이게 교과서에 보면 이렇게 나옵니다. 상한제를 할 경우에는 지금 당장은 효과가 있을 수도 있습니다. 그런데 중장기적으로 공급량이 줄어들어가지고 서민들이 더 어렵다. 양 차 세계대전 기간에 유럽 나라들이 실험을 했습니다. 실험을 해 보니까 그런 결과가 나와가지고 두 가지 결과가 나왔습니다. 하나는 뭐 투자가 줄어들 거 아니에요? 원래 임대료를 못 올려 받으니까 임대주택 사업에 대한 투자가 줄어들게 되고 주택이 줄어들게 되고. 그래서 임대료 폭등으로 연결되거나. 아니면 월세를 못 올리게 됩니다. 월세를 못 올리니까 집 수리를 안하게 돼요. 그 지역이 슬럼이 되거나. 그래서 경제학 교과서에는 이런 말이 있습니다. 도시를 파괴하는 가장 확실한 방법이 미사일이고, 두 번째가 임대료 상한제다 이런 말까지 있어요.",Painterly art
416,그리고 살포는 아마 분명히 할 것 같습니다. 그렇지만 시기에 대해서는 어떤 방법이 될지 모르지만 또 일기 상황이 있기 때문에 정확하게는 예측하기 어려울 것 같고요.,"그거는 아마 이제 일단은 북서풍이 불어야 되잖습니까? 그리고 살포는 아마 분명히 할 것 같습니다. 그렇지만 시기에 대해서는 어떤 방법이 될지 모르지만 또 일기 상황이 있기 때문에 정확하게는 예측하기 어려울 것 같고요. 그렇지만 분명하게 할 것 같다. 왜냐하면 북한이 지금 전단지 문제 가지고 이른바 북한 주민들한테 대내적인 캠페인을 했습니다. 그러다 보니까 북한 주민들이 이 문제에 대해서 나름대로 이제 관심을, 나름대로 이 정도면 우리도 분풀이했다, 라고 할 정도의 어떤 행동을 해야 되는데 북한에서는 분풀이를 갖다가 대남 전단을 자기들도 살포하는 거. 이걸로써 마지막 단계로 보고 있는 것 같습니다. 그러다 보니까 하긴 하는데 정확하게 지금 날짜는 우리가 여러 가지 기상 상태까지 포함해서 봐야 될 것 같습니다.",Painterly art
417,사실 우리 자산이기 때문에 뭐 손해배상을 요구할 수 있다라고 생각이 되는데 이게 좀 국제법적으로 좀 복잡한 그런 사안들이 좀 있습니다.,"이제 응분의 책임을 묻겠다라고 좀 단호한 입장을 밝히기는 했는데요. 사실 우리 자산이기 때문에 뭐 손해배상을 요구할 수 있다라고 생각이 되는데 이게 좀 국제법적으로 좀 복잡한 그런 사안들이 좀 있습니다. 그래서 일단 국가 대 국가의 관계로 볼 것이냐. 그러니까 국제법이 적용 가능한 대상이냐라는논쟁부터 시작을 해서요. 뭐 현실적으로 북한이 이것에 대해서 뭐 배상을 하거나 배상의 책임을 이제 지도록 하려면 다른 뭐 해외에 있는 또는 국내에 있는 북한의 자산을 동결한다거나 이런 조치가 실제적으로 따라야 하는데 그럴 수 있는 수단이 없습니다, 사실상.",Painterly art
418,그러니까 모든 그런 협의체가 어떻게 다 뭐 부정적인 측면만 있겠어요? 그런데 본질적으로는 커다란 우리 정부의 어떤 주권적인 손실이 있고 거기에 이제 작은 효용성들이 있다는 뜻입니다.,"그러니까 모든 그런 협의체가 어떻게 다 뭐 부정적인 측면만 있겠어요? 그런데 본질적으로는 커다란 우리 정부의 어떤 주권적인 손실이 있고 거기에 이제 작은 효용성들이 있다는 뜻입니다. 우리가 정확하게 알아야 될 건 당연히 어떤 한미워킹그룹이 있으면 거기서 그래도 우리가 이렇게 얘기하면 해 주는 것도 있어요. 그거 없으면 할 필요도 없겠죠. 그러나 그거는 어떻게 본다면 문제로 본다면 상당히 부수적이라는 거죠. 그래서 저희들이 항상 처음 시작할 때부터 그런 얘기를 했는데 지금 이런 겁니다. 우리가 대담한 남북관계의 조치를 취하고 싶어도 이미 이건 한미워킹그룹 가면 이건 무조건 안되는데, 하고 이미 우리가 안하는 거예요. 그러다 보니까 우리가 대담하건 대담하지 않건 우리가 판단하고 결정한 다음에 그 다음에 그거 가지고 미국에 아, 그런데 이건 곤란하지 않나? 이렇게 말할 수는 있지만 아예 처음부터 알아서 기어들어가는 이런 형태가 되는 겁니다. 이거 제가 속된 표현을 썼지만 결국은 이거는 경험이죠. 저희들도 그러기 때문에 항상 그런 걸 조심하는데 이건 제가 볼 때는 통일부로서는 한미워킹그룹하고 같이 어떻게 일을 해 가지고는 앞으로 남북관계 개선하기 쉽지 않을 거다, 예상합니다.",Painterly art
419,"그런데 국립미술관, 국립극장 이런 데 같은 경우에 아까 말씀하신 것처럼 방역조치가 잘 되고 있습니다만 단적인 예로 극장 같은 경우에 어떻습니까?","그렇습니다.
말씀하신 것처럼 어쩔 수 없이 공공시설의 경우에는 그렇게 휴관 조치를 단행할 수밖에 없는 그런 어려움을 말씀하셨습니다만 문제는 민간 아니에요?
그렇습니다.
민간 지금 제가 드리는 말씀이 지금 중대본에서 삼밀 지역을 가지 말라고 밀폐, 밀집, 밀접 지역을 피하라는 거 아니겠어요? 그런데 국립미술관, 국립극장 이런 데 같은 경우에 아까 말씀하신 것처럼 방역조치가 잘 되고 있습니다만 단적인 예로 극장 같은 경우에 어떻습니까?
사실은 극장이나 공연장 같은 경우도 철두철미하게 하고 있거든요, 오히려.
철두철미합니까?
오히려. 가보시면 아시겠지만 발열 체크하죠, 소독하죠, 마스크 쓰고. 그리고 극장도 가보시고 공연장도 보시면 알지만 대화 없이 앞을 보고 있잖아요. 또 얘기할 수도 없잖아요, 공연 영화 중에.",Painterly art
420,정부 입법을 하려면 부처 간에 협의를 하는 과정에 시간이 상당히 흘러간다. 그런데 의원 입법으로 하면 굉장히 빨라요. 그래서 바로 그냥 법사 위로 들어갈 수가 있습니다.,"국회에서. 그런데 그 시기에 제가 몇 군데 나가 가지고 했던 얘기는 이겁니다. 정부 입법을 하려면 부처 간에 협의를 하는 과정에 시간이 상당히 흘러간다. 그런데 의원 입법으로 하면 굉장히 빨라요. 그래서 바로 그냥 법사 위로 들어갈 수가 있습니다. 그래서 정부가 만약 의지가 있었다면 정부 여당하고 협의를 해가지고 의원 몇 사람이서 전단 살포 2조 1항, 2조 1항을 이행하기 위한 뭐 2조 1항뿐만 아니라 4.27 판문점 선언과 9.19 평향 선언을 이행하기 위한 소위 비준동의 절차를 먼저 끝내고 법은 만들어놓고, 법안은. 그래놓고 그게 되면 바로 법사위원회 몇 가지.",Painterly art
421,"우리는 민주주의 국가기 때문에 대통령에 대해서도 쉽게 말하잖아요. 예를 들면 전광훈 목사 같은 이는 청와대 앞에 가서 뭐 문재인 저놈이! 그러나 그거 법이 없으면 다스리지 못하는데, 북쪽은 그럴 수 있는 데가 아니에요.","뭐 냉면, 냉면.. 뭐라 그러더라? 하여튼 험한 단어를 썼던데, 그렇게까지는 대통령을 모독하고 나서는데 그쪽에서는 그럴 거예요. 남쪽의 탈북자들이 자기의 최고 존엄에 대해서 보낸 그 모독적인 표현보다는 그건 하는 식으로 변명할 겁니다. 아니, 그쪽은 우리하고 다르죠. 우리는 민주주의 국가기 때문에 대통령에 대해서도 쉽게 말하잖아요. 예를 들면 전광훈 목사 같은 이는 청와대 앞에 가서 뭐 문재인 저놈이! 막 그렇게 고함도 지르고 그러잖아요. 그러나 그거 법이 없으면 다스리지 못하는데, 북쪽은 그럴 수 있는 데가 아니에요. 그야말로 최고 존엄이라는 최고 권력자에 대한 우상화를 통해서 2,500만을 한 줄로 세워가지고 끌고 가는 데입니다. 그런데 맨 앞에 서 있는 최선봉장, 최선봉장을 갖다 그렇게 모욕을 하면 그 대열을 무너뜨리는 셈이 되기 때문에 이렇게 반박하는 거고. 그러니까 이제 금년 한 해 동안 아무것도 못 하고 이렇게 1년이 흘러간 거를 하기 때문에 앞으로 금년이 끝날 때까지는 이런 분위기로 끌고 갈 것 같고, 갈 것 같고 그런 상황에서 우리가 북쪽을 상대해서 뭐 한다는 게 아무 의미없어요.",Painterly art
