Passage,Summary,Style
"“부 ─.” 하는 싸이렌 소리가 들려 왔다.
인준이는 급히 모자를 쓰고 어지러이 널린 방 안을 대충 정리하고 제 방을 나와서 방문을 잠근 뒤에 아파트를 나왔다.
아파트의 아래는 벌써 택시가 와서 기다리고 있었다.
인준이가 빠른 걸음으로 택시로 가매 택시의 문이 안에서 열렸다. 미스 영 의 흰 얼굴이 보였다.
“선생님 미안합니다.” “괜찮습니다.” “자 어서 타시지요.” 한 초가 바쁘다는 듯이 채근하는 바람에 인준이는 택시에 뛰어올랐다.
어디로 가라는지 미리 미스 영이 말하여 두었던 모양이었다. 인준이가 올 라타자 운전수는 어디로 가자는지 묻지도 않고 아파트 앞을 떠났다.
이리하여 인준이와 미스 영의 기이한 산보는 시작되었다.
“미세스 매켄지.” 아스팔트를 깐 길을 미끄러지듯이 닫는 택시 안에서 인준이는 미스 영을 불렀다.
“선생님, 저를 미스 영으로 불러 주세요. 무론 미세스 매켄지에는 틀림이 없으나 미스라 불리고 싶습니다.” “미스 영, 웬일이십니까?” 미스 영은 얼굴을 돌이켜서 한순간 인준이를 바라본 뒤에 도로 얼굴을 앞 으로 하였다.
“선생님, 묻지 말아 주세요….” “지금 우리는 어디로 갑니까?” “….” “미스 영.” “네?” “나는 도무지 영문을 알 수가 없습니다. 혹은 미스터 매켄지와 다투셨읍니 까.” 미스 영은 고개를 가로 저었다.
“그이는 저하고 다투지 않습니다.” “미스터 매켄지는 지금 어디 계십니까?” “집에.” “댁이란 × × 정 × × 씨 댁 말씀이에요?” 잠시 경악의 표정이 미스 영의 얼굴을 스치고 지나갔다.
",인준이는 급히 모자를 쓰고 어지러이 널린 방 안을 대충 정리하고 제 방을 나와서 방문을 잠근 뒤에 아파트를 나왔다. 아파트의 아래는 벌써 택시가 와서 기다리고 있었다. 인준이가 빠른 걸음으로 택시로 가매 택시의 문이 안에서 열렸다.,Pop art
" 그러나, 알 수 없는 족집게다. 젊었을 때 경대 설합에 넣어두고 아침마다 잊을 길이 없이 써 오던 것이었으나 애들이 주롱주롱 달리게되자부터는 한 번도 손에 대어 본 일이 없다. 어디 들었는지 창졸 간 생각이 까마득하다. “쪽집겔 내라는 데?” 아내는 우선 장롱 설합을 열었다. 핸드백 속을 뒤졌다. 없다. 어디 들었 을꼬? 옹색한 생각을 다시 더듬어 보는 동안 ‘땡’하고 뒷벽에서 시계가 치기 시작한다. 아까 일곱 개를 쳤으니 보지 않아도 이번엔 여덟 개임이 틀림없을 게다.
여덟시면 면도가 끝나고 밥을 한 절반은 넘어 먹었어야 출근시간에 알맞다. “상, 상 드려와요?” 명령과 같이 근 호는 놓았던 면도를 다시 들어 경대 속에 턱밑을 비추고 깎던 짬에다 새파란 날을 되대였다. 습포를 했던 수염이 어느새 말라서 칼 을 놀릴 때마다 따금따금 아프다. 그러나, 고쳐 습포를 할 시간의 그대로 우기자니 거센 수염이 칼날과 뻣뻣 마주 서며 따끔거릴 때마다 눈물까지 쏙 쏙 나온다. ‘츠으 아니, 족집게가 핸드백에두 없구……?’ 중얼거리다 아내는 불현듯 생각이 나는 듯이 치마를 들치고 새빨간 주머 니 속에 손가락을 넣더니 조고마한 개발 족집게를 들어낸다. ‘정신두 참, 주머니에다 넣군…….’ 미안한 듯이, 그러나 미소로 남편의 앞에 내어 민다. 인젠 그러나, 수염을 한가로이 골라 뽑을 시간의 여유도 없거니와, 수염 은 벌써 이미 다 깎이어져 있다. 이제 와선 다만 먹어야 할 밥이 그저 시급할 따름이다.
",젊었을 때 경대 설합에 넣어두고 아침마다 잊을 길이 없이 써 오던 것이었으나 애들이 주롱주롱 달리게되자부터는 한 번도 손에 대어 본 일이 없다. 어디 들었는지 창졸 간 생각이 까마득하다. 어디 들었 을꼬?,Pop art
"김군! 나는이때부터 비로소 무서운 인간고(人間苦)를 느꼈다. 아아, 인생이란 과연 이렇게도 괴로운 것인가, 하는 것을 나는 생각하게 되었다. 나는 나에게 닥치는 풍파 때문에 눈물 흘린 일 은 이때까지 없었다. 그러나 어머니가 나무를 줍고 젊은 아내가 삯방아를 찧을 때 나의 피는 끓 었으며 나의 눈은 눈물에 흐려졌다. ""에구, 차라리 내가 드러누워 앓고 있지, 네 괴로와 하는 꼴은 차마 못 보겠다."" 이것은 언제 내가 병들어 신음할 때에 어머니가 울면서 하신 말씀이다. 이것을 무심히 들었던 나는 이때에야 이 말의 참뜻을 느꼈다. ""아아, 차라리 나의 고기가 찢어지고 뼈가 부서지는 것은 참을 수 있으나, 내 눈앞에서 사랑하 는 늙은 어머니와 아내가 배를 주리고 남의 멸시를 받는 것은 참으로 견디기 어렵구나"" 나는 이렇게 여러 번 가슴을 쳤다. 나는 밤이나 낮이나, 비오나 바람이 치나 헤아리지 않고 삯김 삯심부름삯나무, 무엇이든지 가리지 않았다. ""오늘도 배고프겠구나, 아침도 변변히 못 먹고……나는 너 배 주리지 않는 것을 보았으면 죽어 도 눈을 감겠다."" 내가 삯일을 하다가 늦게 돌아오면 어머니는 우실 듯이 말씀하셨다. 그러나 나는 흔연하게, ""배가 무슨 배가 고파요."" 하고 대답하였다.
내 아내는 늘 별 말이 없었다. 무슨 일이든지 시키는 대로 다소곳하고 아무 소리 없이 순종하였 다. 나는 그것이 더욱 불쌍하게 생각된다. 나는 어머니보다도 아내 보기가 퍽 부끄러웠다.
","나는이때부터 비로소 무서운 인간고(人間苦)를 느꼈다. 아아, 인생이란 과연 이렇게도 괴로운 것인가, 하는 것을 나는 생각하게 되었다. 그러나 어머니가 나무를 줍고 젊은 아내가 삯방아를 찧을 때 나의 피는 끓 었으며 나의 눈은 눈물에 흐려졌다.",Pop art
"“무사히들 상해로 돌아가십쇼.” 풍랑 심하기로 유명한 황해 바다를 조그만 범선을 타고 돌아갈 서 박사의 수하 십여 명에 대하여 필호는 개인으로서 그들이 무사히 상해까지 가기를 심축하였다.
“이 형사.” “네?” “대체 서인준이라는 사람은 어떤 사람이오?” “상해 × × 단의 영수올시다.” “그 건 압니다.” “그리고 세계적으로 이름난 범죄 과학자!” “이번 우리 집에서 공채를 가져가면 물론 × × 단에 갖다 바치겠지요?” “물론입니다.” 찬 두는 머리를 푹 수그리고 한참을 무슨 생각을 하였다.
그 생각하는 뜻은 짐작할 수가 없으나 무슨 어지러운 문제를 생각하는 모 양이었다.
드디어 찬두가 말했다 ─.
“서 박사 혼자 남고 다른 사람은 다 오늘 떠납니까?” “네.” “그 ─.” 김소춘이도 떠났느냐 묻고 싶었으나 형사에게 묻기가 어려운 이름이라 중 지하였다. 필호가 그 뜻을 알아채었다.
“김소춘 씨도 오늘 같이 떠났읍니다.” “경찰에서는?” “경찰에서는 간섭 않기로 됐읍니다.” “LC당은?” “서 박사만 귀경하면 즉시로 착수할 셈이올시다.” “그래도 서 박사는 그 공채를 일단 LC당에게 주었다가 체포된 뒤에 다시 횟수하는 편이 좋겠다고 하는데요?” “?” “김소춘 씨가 행방불명이 된 것이 분명해지기만 하면 LC당에서는 즉시로 직접 행동을 취하기 쉬우니까 그러다가는 많은 인명만 손하겠고 하니 그런 참변이 생기기 전에 LC당에게 내어주라고… 그 알선은 자기가 하마고….” “?” 순간 필호는 알아채었다.
서인준이가 당원들을 미리 돌려보낸 그 뜻도 알았다.
",“무사히들 상해로 돌아가십쇼.” 풍랑 심하기로 유명한 황해 바다를 조그만 범선을 타고 돌아갈 서 박사의 수하 십여 명에 대하여 필호는 개인으로서 그들이 무사히 상해까지 가기를 심축하였다.,Pop art
" 이 근동에서 용산 열차구 석탄고에 다니기 시작한 것이 삼 년 전 흉년이 시작되던 해 겨울부터다. K역에서 새벽차를 타고 용산 가서 일을 하고는 저 녁 일곱시차로 돌아들 온다. 일이란 석탄고에서 기관차에 석탄을 실어주는 것이다. 온종일 삽질을 하는 고역이기는 하나 어른은 하루 일원오십전부터 이원 가까이받았고 아이들도팔십전부터 일원 사오십전까지는 나왔다. 그런 말을 들었을 제 문 서방은 겨울 동안에 그것이나 해볼까도 했었다.
그러나 아내가 있는 것도 아니요, 어린것들한테만 집을 맡기고 새벽에 나가 서 밤중에 올 수도 없어 멈칫하고 있는데 중식이가 가겠노라고 서둘렀다.
부지런히만 다니면 한 달에 삼십원 벌이가 되는 것을 생각하면 괴이치 않은 일이나 정거장까지 십리 길이나 되는 구석말에서는 암만 생각해도 헤어날 것 같지 않아서 한사코 말렸던 것이다. “뭘 그러셔요. 지가 지 생각 못할라구요. 정 못 견디겠으믄 그만두지요.” “그래, 기어코 가보련?” “한 곁만 단겨볼래유. 아침잠 남보다 조곰만 들 자면 한 달에 삼십원씩은 곶감 빼먹듯 할 껜데유.” “글세, 정 가보겠으믄 가보라만. 해두 정 몸이 고된 듯하건 억지루 참진 말어라. 없는 놈은 몸뚱이가 밑천인데…” 이렇게 해서 중식이가 석탄고에 다닌 지가 한 보름 된다. 중식이는 하루 일원 오전이었다. “그래, 너두 더러 남들처럼 그렇게 베 때려 봤니?” 문 서방은 여전히 바디 치는 손을 쉬지 않고 물어본다. 은근한 말씨다.
",이 근동에서 용산 열차구 석탄고에 다니기 시작한 것이 삼 년 전 흉년이 시작되던 해 겨울부터다. K역에서 새벽차를 타고 용산 가서 일을 하고는 저 녁 일곱시차로 돌아들 온다. 일이란 석탄고에서 기관차에 석탄을 실어주는 것이다.,Pop art
" ‘여섯 달!’ ‘반 년!’ 참으로 오래간만 이다. 그러나마 바로 지척지 간에서. 십 리만 걸어 나오면, 두 시간이면 가고 두 시간이면 오고 하는 것을. 반드시 무슨 촌구석에만 처박혀 있자고 작정을 댔던 것도 아니요, 한갓 그저 우난 볼일도 없으면서 흥떵거리며 번다히 오르내리잘 며리가 없는 노릇이라 아무려나 그런 대로 들어앉아 있은 것이 어언간 반 년토록을 내내 두문불출로 지나왔던 모양이다. 그러나 곰곰 생각하면, 언제라서 꼭이 볼일이 있어서만 서울을 다닌 바도 아닌 것. 역시 전과 달라 마음이 어느덧 서울이라는 것을 갖다가 은근히 꺼려하고 내켜를 안고 했던 것이요, 그 탓이었을 것이다. ‘마음이 차차로 서울을 기피하고 그리하여 서울을 마침내 저버리게 되고!’ 그렇기론들 지금 당해서야 하상 그리 지극한 미망일까마는, 무릇 이 조락한생애로부터 또 한 가지 하찮으나마 애착과 동경을 영영 잃는다는 것은 작히 슬픔이 아닐 수가 없는 것이다. 등 뒤에서 무어라고 볼먹은 소리가 들리어 퍼뜩 정신이 들었다. 돌려다보니 중(中)스름한 영감 하나가 바로 내 뒤에 섰는 젊은 양복 친구의 앞을 비집고 들어오려다가 들키고는 지청구를 먹던 것이다. “허! 거 젊은 양반이 온 표독두스럽다!” 무렴해서라도 암말도 못하고 슬슬 저리로 가버렸을 테지만 영감은 도리어 노염이 나가지고 전접스런 말조로 책을 잡잔다. “경을 알아요? 경을?” 양복친구는 성이 더쳐서, 대고 이렇게 거듭 공박이고. “경 오고 무엇이고……” “연성 그래두 잘했대!” “게, 늙은 사람이 또 좀 잘못했기루서니!” “늙었으면 남 위해 늙었나! 날 언제 업어줬어요?” “게, 댁은 부 모두 없소?” “우리 부몬 그 따위루 얌체 빠진 짓을 하구 다니질 안 해요!” “허! 흉악한 일이로군!” “해두들 너무한단 말야!” 제마다 당연한 시비 거리일는지는 모른다. 그러나 옆에서 보맨, 젊은 친구가 분수 이상으로 매몰스럽게 구는 품이나, 주접을 피웠으면 피웠지, 아닌 트집까지 하려 드는 영감이나 둘이가 다 같이 딱한 사람들이다.
","그러나 곰곰 생각하면, 언제라서 꼭이 볼일이 있어서만 서울을 다닌 바도 아닌 것. 역시 전과 달라 마음이 어느덧 서울이라는 것을 갖다가 은근히 꺼려하고 내켜를 안고 했던 것이요, 그 탓이었을 것이다. 십 리만 걸어 나오면, 두 시간이면 가고 두 시간이면 오고 하는 것을.",Pop art
"범수는 일이 뜻대로 되었구나 짐작하고 흡족해서 “머 천만에…… 저야 번들번들 놀고 있으니까 얼마든지 찾어와도……” 하고 겸사를 한다. “그 뒤 조용한 틈이 있길래 주인더러 이야기를 했지요. 친한 친구의 자젠데 무슨 생활이 궁해서 그런 것이 아니요 남다른 포부가 있기 때문에 학교교육보다는 공장에서 기술을 배우게 할랴고 그런다구…… 그랬더니 주인도 어린아이 하나쯤 더 둔다고 별일이야 없을 테니 맘대로 허라구 승낙을 허드군요.” “네 참 감사합니다. 애써 주어서……” “원 천만에…… 그러면 아주 제게 맡기십시요. 십년 위한하고 그저 다른 것은 몰라도 자동차에 관해서는 누구 부럽잖을 기술자를 만들어 드릴 테니까.” “그럼 그렇게 수고를 해주시면……” “그러고 처음 한두 달은 그냥 공장 안에서 심부림을 시키다가 그 뒤는 견습 직공으로 해가지고 다른 아이들 주는 대로 제 겸심값이라도 주게 하겠습니다.” 이것은 범수로도애초부터 바라지도 아니하던 것이라 더욱 고마왔다. 그래 진심으로 치하를 한 후 내일 일찍이 아이를 데리고 오겠다고 하고 자리를 일어섰다. “그렇지만 나는 김선생의 방침에 한 가지 찬성 못 할 것이 있는데요?” 최씨가 작별차로 따라 일어서며 하는 말이다. “그러시까요? 왜요?” “머릿속에다가 학문만 처 쟁여도 병신이지만, 그 반대로 머리는 텅 빈 데다가 기술만 익혀 손끝 놀리는 재주만 지닌 것도 마찬가지로 병신이 아닙니까?” “그야 물론 그렇지요.” “그런데?” “그러니까 적어도 초등정도로부터 중등 정도까지의 상식은 제가 집에서 가르킬 생각입니다. 그것 못하면 야학이라도 보내고요.” 최씨는 비로소 알겠다는 듯이 고개를 끄덕거리며 다시 한 번 악수를 청한다.
","“그러시까요? 왜요?” “머릿속에다가 학문만 처 쟁여도 병신이지만, 그 반대로 머리는 텅 빈 데다가 기술만 익혀 손끝 놀리는 재주만 지닌 것도 마찬가지로 병신이 아닙니까?” “그야 물론 그렇지요.” “그런데?” “그러니까 적어도 초등정도로부터 중등 정도까지의 상식은 제가 집에서 가르킬 생각입니다. 그것 못하면 야학이라도 보내고요.” 최씨는 비로소 알겠다는 듯이 고개를 끄덕거리며 다시 한 번 악수를 청한다. “그렇지만 나는 김선생의 방침에 한 가지 찬성 못 할 것이 있는데요?” 최씨가 작별차로 따라 일어서며 하는 말이다.",Pop art
"이렇게 사흘동안이 지나갔다.
오늘도 또 낮겨직해서 혜옥이는 여러 사람들이 득실거리는 해수욕장으로 혼자만 나갔다. 용봉이는 이 집으로 온 뒤 한 번도 여러 사람들이 있는 해수 욕장엘 나간 일이 없었다. 간옥 혜옥이가 함께 가자고해도 혼자만 다녀오라 고 굳이 사양하고서 별장 앞바다에만 홀로 있었다. 자기의 못생긴 얼굴로 해서 혜옥이의 낯이 기막힐 까 봐서가 아니라 남의 얼굴과 자기의 얼굴을 대 조해 보고는 혜옥이의 마음이 혹시 돌아설까 겁이 나기 때문이었다.
혜옥이는 해수욕장에 이르자마자 그 학생의 자취를 눈여겨 살폈다. 하도 사람들이 많아서 눈에 잘 띄지 않는지, 아직 안 나왔는지, 아무리 애를 써 찾아보아도 종시 눈에 띄지 않는다. 혜옥이의 마음은 공연히 서운함을 느꼈 다.
아주 가버렸으면 어쩌나? 이런 생각이 들자 무슨 보물이나 가졌다가 잃어버린 것처럼 마음이 허전허 전해진다. 또 이렇게 마음먹는 것이 한편으로는 용봉씨한테 무슨 죄나 짓는 것처럼 죄송스럽고 불안하기도 하다. 혜옥이가 물에 들어가 얼마동안 헤엄치 고 있으려니까 이제야 마음속으로 은근히 찾고 기다리던 그 학생이 저편 쪽 에서 휘적휘적 온다. 혜옥이의 마음은 공연히 기뻐 견딜 수 없다. 그 학생은 물 속으로 들어왔다.
그들은 하루 사이에 퍽 친숙해졌다. 물속에서 서로 충돌된 것(그것은 혜옥 이의 일부러한 짓)이 원인이 되어 가지고 말을 건내게 되었고, 그 중에도 혜옥이가 자주 말을 붙이게 된 것이 둘의 사이를 매우 가깝게 만들었다. 그 래서 서로 오래전부터 친숙했던 사람처럼 되고 말았다. 때로는 둘이 나란 히 헤엄쳐 나가면서 말을 주고 받기도하고, 혹은 물 속에 잠겨 서로 숨바꼭 질도 하였다. 또는 햇볕이 내리쪼이는 모래톱에 나와 앉아서 서로 사랑하는 사람이나 진배없이 재미나게 이야기도 하였다.
",용봉이는 이 집으로 온 뒤 한 번도 여러 사람들이 있는 해수 욕장엘 나간 일이 없었다. 간옥 혜옥이가 함께 가자고해도 혼자만 다녀오라 고 굳이 사양하고서 별장 앞바다에만 홀로 있었다. 자기의 못생긴 얼굴로 해서 혜옥이의 낯이 기막힐 까 봐서가 아니라 남의 얼굴과 자기의 얼굴을 대 조해 보고는 혜옥이의 마음이 혹시 돌아설까 겁이 나기 때문이었다.,Pop art
" 술잔이 오이고, 노래이 서로 건나들고, 끊임없는 추억담이 좌석을 포근한 취흥에 적시는 동안, 이끔 나는 창엽이의 얼굴을 바라보았다. 화장은 짙으 게 묻히지 않았으나 얼굴이 조금 길쯤한 게 눈이 어글어글해서 퍽 귀엽게 느껴졌다. 말씨도, 소리도, 손님 대하는 품도, 그리 익숙하지 않았으나, 어 딘이 기명(妓名)답지 않은 그의 이름과 함께 그것이 소박해 보일지언정 그다 지 서투르고 치사스럽게 느껴지지 않는 아이였다. 두서너 번 술을 따를 때 마다 나는 뻔뻔스럽게 눈여겨 건너다보는 것이다. 나의 취안에는 도무지 기 억에 떠오르지 않는 얼굴이었다. 하는 수 없어 나는 그에게 술을 한잔 권하 면서, “나는 너를 모르겠다.” 고 나직이 실토를 하였다. 그랬더니 그는 그저 웃으며 잔을 받았다. 입에 대는 듯하다 다른 그릇에 쏟아버리고 그는 다시 잔을 보내 술을 따른 뒤에 “바르타자아르.” 하고 말하였다. 반작(半酌)도 안하는 것이었으나, 여러 사람이 연거푸 권 하는 잔으로 하여 그의 볼편에도 술빛이 서리었다. “바르타자아르?.” 하고 나는 반문하였으나, 그러한 대답조차 의연히 나에게는 의문이었다. 그 것은 입에 익은 이름 같긴 하였다. 그러나 그것이 어떻다는 것일까, 그러하 고도 얼마 동안 머리를 짜내어서야 나는 그것이 서양 소설이의 문학 작품의 제목인 것을 알아낼 수 있었으나, 그것이 대체 어이되었다는 것인지는 종시 생각해내지 못했었다. 그러한 채로 술에 함뿍이 취하였고, 또 취한 채로 그 를 옆에 끼고 눈이 흩날리는 데를 송양관으로 덤덤히 걷는 것이었으나 방에 들어와서 자리에 앉도록 그 소설의 내용도 생각하지 않았다. 팔을 끼고 한 참 동안 걸어온 것이 두 사람의 사이를 일층 친하게 하였는지, 정군이 술을 시키러 나이고 최군이 변소에 이고 없는 동안, 마침 해중월이마저 화장을 고치려는지 사무실에 나이고 없어서 나는 창엽이를 무릎 이까이 오래서 그 의 손을 만져주었다.
","술잔이 오이고, 노래이 서로 건나들고, 끊임없는 추억담이 좌석을 포근한 취흥에 적시는 동안, 이끔 나는 창엽이의 얼굴을 바라보았다. 화장은 짙으 게 묻히지 않았으나 얼굴이 조금 길쯤한 게 눈이 어글어글해서 퍽 귀엽게 느껴졌다. 말씨도, 소리도, 손님 대하는 품도, 그리 익숙하지 않았으나, 어 딘이 기명(妓名)답지 않은 그의 이름과 함께 그것이 소박해 보일지언정 그다 지 서투르고 치사스럽게 느껴지지 않는 아이였다.",Pop art
"어린이의 예어(囈語) 1 광필(光弼)은 찜질하는 칠월 더운 날 석양에 자기의 방 동편 툇마루에서 상의를 벗고 부채질을 하며 종일토록 흘린 땀을 들이고 있었다. 이웃집 기 와지붕은 쇠를 녹일 듯한 광선을 비스듬히 받아서 반짝거리며 따가운 숨을 한없이 토한다. 뒤뜰 좁은 그늘이 덮인 사이로 숨어 들어오는 바람에 검붉 은 얼굴을 쪼이며 괴로운 가슴에도 흠씬 받아서 겨우 정신을 진정하였다.
광필은 삼 년 전에 진달래꽃이 피고 개나리꽃이 누럴 때에, 경이의 눈을 뜨고 남대문 역에 내렸었다. 자기의 시골에서는 매우 똑똑하다는 평을 듣던 그도 경성에 올라온 뒤로 업숭이나 다름없는 대우를 받았었다. 입학 시기가 조금 늦었을 때였지마는, 어느 명사의 소개로 좌청우촉(左請右囑)하다시피 하여 어느 중학교에 입학하였었다. 입학 그것만이 그의 장래의 모든 것을 결정한 것처럼 어린 가슴을 뛰게 하였다.
그러나 이것도 삼 년 전의 단꿈처럼 생각하는 광필은 오늘까지의 모든 것 으로 장래를 저어하지 않을 수 없었다. ‘남의 도움을 받아서 공부하면 무 엇을 하노? 데데스럽게!’ 생각하면서도, 모처럼 오늘까지 해오던 것을 그 만두는 것은 장래를 위하여 일신상 큰 결 점처럼 생각하였다. 그리고 자기를 서울까지 보내놓고 그리고 장래의 모든 것을 스스로 담당할 것을 약속하여 놓고 모르는 체하는 사촌 원망을 하는 생각도 날마다 깊어갔었다.
중도자폐(中度自廢)라는 말이 항상 염두를 떠나지 않아서 하숙 주인에게 여러 달 식채(食債)로 졸리면서도 귀향의 봇짐을 싸지 않게 된 것이다. 그 리고 주인의 안색을 보아가며 날마다 고향의 소식을 기다리며 불안의 날을 보내게 되는 터이었다. 오늘에도 자기의 시골에서 사람이 왔다는 말을 듣고 그를 만나려고 수삼 처(處)로 바삐 돌아다니다가 고향의 반가운 소식도 듣 지 못하고 그대로 돌아왔었다. 자기의 고향에는 아편 중독자가 날마다 불어 간다는 둥, 전황(錢荒)이 심해서 모두 쩔쩔맨다는 둥, 그중에도 자기가 존 경하던 이삼의 벗이 화류계에 침염(浸染)되었다는 것과 현재에 유일의 믿음 을 두고 매일 고대하던 학비 보낼 사촌이 가산집물(家産什物)까지 전부 차 압을 당하였다는 것이 어린 광필의 가슴을 몹시 아프게 하였다.
","자기의 시골에서는 매우 똑똑하다는 평을 듣던 그도 경성에 올라온 뒤로 업숭이나 다름없는 대우를 받았었다. 입학 시기가 조금 늦었을 때였지마는, 어느 명사의 소개로 좌청우촉(左請右囑)하다시피 하여 어느 중학교에 입학하였었다. 입학 그것만이 그의 장래의 모든 것을 결정한 것처럼 어린 가슴을 뛰게 하였다.",Pop art
